design,scenario,registers,seed,age_group,gamma_struct,gamma_oracle,gamma_prod,bias,artefact_T2021,artefact_T2022,gen_s
OL_exact,paper,base,2,50+,0.0,0.0001204416531352,0.113130899173484,0.1130104575203488,0.0,0.0,31.5
OL_daioe,paper,base,2,22-25,-0.15,-0.0928406228603888,-0.236166162984894,-0.1433255401245052,-0.4905525980323782,-0.33720186177387323,31.5
OL_daioe,paper,base,2,26-30,0.0,0.0164078734342365,-0.0464991219626807,-0.0629069953969172,-0.1285962661533644,-0.09817629748896149,31.5
OL_daioe,paper,base,2,50+,0.0,0.0001204416531352,0.154126209972781,0.1540057683196458,0.0,0.0,31.5
fresh_stock,paper,base,2,22-25,-0.15,-0.0928406228603888,-0.236166162984894,-0.1433255401245052,-0.4905525980323782,-0.33720186177387323,31.5
fresh_stock,paper,base,2,26-30,0.0,0.0164078734342365,-0.0464991219626807,-0.0629069953969172,-0.1285962661533644,-0.09817629748896149,31.5
fresh_stock,paper,base,2,50+,0.0,0.0001204416531352,0.154126209972781,0.1540057683196458,0.0,0.0,31.5
entrant,paper,base,2,22-25,-0.15,-0.0928406228603888,-0.236166162984894,-0.1433255401245052,-0.4905525980323782,-0.33720186177387323,31.5
entrant,paper,base,2,26-30,0.0,0.0164078734342365,-0.0464991219626807,-0.0629069953969172,-0.1285962661533644,-0.09817629748896149,31.5
entrant,paper,base,2,50+,0.0,0.0001204416531352,0.154126209972781,0.1540057683196458,0.0,0.0,31.5
entrant_share,paper,base,2,22-25,-0.15,-0.0928406228603888,-0.162385450078087,-0.0695448272176982,-0.2198408134543646,-0.1886715674595956,31.5
entrant_share,paper,base,2,26-30,0.0,0.0164078734342365,-0.0353064724702016,-0.0517143459044381,-0.0785597264175201,-0.0590941752522635,31.5
entrant_share,paper,base,2,50+,0.0,0.0001204416531352,0.0887394918886721,0.0886190502355369,0.0,0.0,31.5
expband,paper,base,2,22-25,-0.15,-0.0928406228603888,-0.237417031029622,-0.1445764081692332,-0.4927497604117992,-0.3391248400201852,31.5
expband,paper,base,2,26-30,0.0,0.0164078734342365,-0.0361534759758854,-0.0525613494101219,-0.132850020214445,-0.101839800247506,31.5
expband,paper,base,2,50+,0.0,0.0001204416531352,0.153142254978372,0.1530218133252368,0.0,0.0,31.5
enrol,paper,base,2,22-25,-0.15,-0.0928406228603888,-0.236166162984894,-0.1433255401245052,-0.4449083815808062,-0.3193366614507372,31.5
enrol,paper,base,2,26-30,0.0,0.0164078734342365,-0.0464991219626807,-0.0629069953969172,-0.1196329585175433,-0.0934004089004717,31.5
enrol,paper,base,2,50+,0.0,0.0001204416531352,0.154126209972781,0.1540057683196458,0.0,0.0,31.5
full,paper,base,2,22-25,-0.15,-0.0928406228603888,-0.162385450078087,-0.0695448272176982,-0.2044478265196566,-0.1787221887639556,31.5
full,paper,base,2,26-30,0.0,0.0164078734342365,-0.0353064724702016,-0.0517143459044381,-0.0704690880226668,-0.0548748279130005,31.5
full,paper,base,2,50+,0.0,0.0001204416531352,0.0887394918886721,0.0886190502355369,0.0,0.0,31.5
OL_exact,paper,base,3,22-25,-0.15,-0.147256923109903,-0.26095533068531,-0.11369840757540703,-0.2965074508062554,-0.2352012795956504,32.4
OL_exact,paper,base,3,26-30,0.0,0.0224805694631349,0.0097258303162826,-0.0127547391468523,-0.1094691449654217,-0.0737538691202172,32.4
OL_exact,paper,base,3,50+,0.0,0.0095746382426978,0.129956685604002,0.1203820473613042,0.0,0.0,32.4
OL_daioe,paper,base,3,22-25,-0.15,-0.147256923109903,-0.231364478495845,-0.084107555385942,-0.32128335828382953,-0.24540351857214152,32.4
OL_daioe,paper,base,3,26-30,0.0,0.0224805694631349,-0.0129848543861933,-0.0354654238493282,-0.1092071733441797,-0.0735831613731998,32.4
OL_daioe,paper,base,3,50+,0.0,0.0095746382426978,0.134426116236158,0.12485147799346019,0.0,0.0,32.4
fresh_stock,paper,base,3,22-25,-0.15,-0.147256923109903,-0.231364478495845,-0.084107555385942,-0.32128335828382953,-0.24540351857214152,32.4
fresh_stock,paper,base,3,26-30,0.0,0.0224805694631349,-0.0129848543861933,-0.0354654238493282,-0.1092071733441797,-0.0735831613731998,32.4
fresh_stock,paper,base,3,50+,0.0,0.0095746382426978,0.134426116236158,0.12485147799346019,0.0,0.0,32.4
entrant,paper,base,3,22-25,-0.15,-0.147256923109903,-0.231364478495845,-0.084107555385942,-0.32128335828382953,-0.24540351857214152,32.4
entrant,paper,base,3,26-30,0.0,0.0224805694631349,-0.0129848543861933,-0.0354654238493282,-0.1092071733441797,-0.0735831613731998,32.4
entrant,paper,base,3,50+,0.0,0.0095746382426978,0.134426116236158,0.12485147799346019,0.0,0.0,32.4
entrant_share,paper,base,3,22-25,-0.15,-0.147256923109903,-0.228390699039707,-0.081133775929804,-0.2012807263500749,-0.1680764452051049,32.4
entrant_share,paper,base,3,26-30,0.0,0.0224805694631349,0.010988532632103,-0.0114920368310319,-0.0877472394793421,-0.058542153821634205,32.4
entrant_share,paper,base,3,50+,0.0,0.0095746382426978,0.0994957515192888,0.089921113276591,0.0,0.0,32.4
expband,paper,base,3,22-25,-0.15,-0.147256923109903,-0.286475697192363,-0.13921877408246,-0.49526420622624723,-0.32785072077178423,32.4
expband,paper,base,3,26-30,0.0,0.0224805694631349,-0.0201744039383811,-0.042654973401516,-0.1239199839060686,-0.08383035693093299,32.4
expband,paper,base,3,50+,0.0,0.0095746382426978,0.151891468853294,0.1423168306105962,0.0,0.0,32.4
enrol,paper,base,3,22-25,-0.15,-0.147256923109903,-0.231364478495845,-0.084107555385942,-0.30697226044888654,-0.2440981769343885,32.4
enrol,paper,base,3,26-30,0.0,0.0224805694631349,-0.0129848543861933,-0.0354654238493282,-0.1021031569557096,-0.0691144777928505,32.4
enrol,paper,base,3,50+,0.0,0.0095746382426978,0.134426116236158,0.12485147799346019,0.0,0.0,32.4
full,paper,base,3,22-25,-0.15,-0.147256923109903,-0.228390699039707,-0.081133775929804,-0.1940938306463219,-0.1681109203187029,32.4
full,paper,base,3,26-30,0.0,0.0224805694631349,0.010988532632103,-0.0114920368310319,-0.0806422995665442,-0.0539721905943632,32.4
full,paper,base,3,50+,0.0,0.0095746382426978,0.0994957515192888,0.089921113276591,0.0,0.0,32.4
OL_exact,paper,base,4,22-25,-0.15,-0.0909629228028953,-0.302766419597444,-0.21180349679454868,-0.3402521676324566,-0.22339107235672562,31.6
OL_exact,paper,base,4,26-30,0.0,-0.0292325547951589,-0.029772140572507,-0.0005395857773480978,-0.0940003801374533,-0.0773514246909804,31.6
OL_exact,paper,base,4,50+,0.0,0.0282345681994388,0.141767149168844,0.1135325809694052,0.0,0.0,31.6
OL_daioe,paper,base,4,22-25,-0.15,-0.0909629228028953,-0.277557300203321,-0.18659437740042567,-0.3587078197561783,-0.2307122915657183,31.6
OL_daioe,paper,base,4,26-30,0.0,-0.0292325547951589,-0.0254590195121511,0.0037735352830078027,-0.0928285363233462,-0.0775242004229372,31.6
OL_daioe,paper,base,4,50+,0.0,0.0282345681994388,0.140949274649701,0.1127147064502622,0.0,0.0,31.6
fresh_stock,paper,base,4,22-25,-0.15,-0.0909629228028953,-0.277557300203321,-0.18659437740042567,-0.3587078197561783,-0.2307122915657183,31.6
fresh_stock,paper,base,4,26-30,0.0,-0.0292325547951589,-0.0254590195121511,0.0037735352830078027,-0.0928285363233462,-0.0775242004229372,31.6
fresh_stock,paper,base,4,50+,0.0,0.0282345681994388,0.140949274649701,0.1127147064502622,0.0,0.0,31.6
entrant,paper,base,4,22-25,-0.15,-0.0909629228028953,-0.277557300203321,-0.18659437740042567,-0.3587078197561783,-0.2307122915657183,31.6
entrant,paper,base,4,26-30,0.0,-0.0292325547951589,-0.0254590195121511,0.0037735352830078027,-0.0928285363233462,-0.0775242004229372,31.6
entrant,paper,base,4,50+,0.0,0.0282345681994388,0.140949274649701,0.1127147064502622,0.0,0.0,31.6
entrant_share,paper,base,4,22-25,-0.15,-0.0909629228028953,-0.230715931428035,-0.13975300862513973,-0.230295850694404,-0.153151994688046,31.6
entrant_share,paper,base,4,26-30,0.0,-0.0292325547951589,-0.0210019848107749,0.008230569984384001,-0.0792389403163683,-0.064188234145243,31.6
entrant_share,paper,base,4,50+,0.0,0.0282345681994388,0.112687234620514,0.0844526664210752,0.0,0.0,31.6
expband,paper,base,4,22-25,-0.15,-0.0909629228028953,-0.319310656237234,-0.22834773343433867,-0.4993943282484491,-0.3067404680285371,31.6
expband,paper,base,4,26-30,0.0,-0.0292325547951589,-0.0473838158123192,-0.0181512610171603,-0.11324663035203819,-0.0881967399168075,31.6
expband,paper,base,4,50+,0.0,0.0282345681994388,0.163943017511504,0.13570844931206522,0.0,0.0,31.6
enrol,paper,base,4,22-25,-0.15,-0.0909629228028953,-0.277557300203321,-0.18659437740042567,-0.31759502340056633,-0.2129389905561593,31.6
enrol,paper,base,4,26-30,0.0,-0.0292325547951589,-0.0254590195121511,0.0037735352830078027,-0.0875225990261939,-0.0726114865930182,31.6
enrol,paper,base,4,50+,0.0,0.0282345681994388,0.140949274649701,0.1127147064502622,0.0,0.0,31.6
full,paper,base,4,22-25,-0.15,-0.0909629228028953,-0.230715931428035,-0.13975300862513973,-0.200215986141156,-0.138489971720438,31.6
full,paper,base,4,26-30,0.0,-0.0292325547951589,-0.0210019848107749,0.008230569984384001,-0.0737574729611415,-0.059288291105616196,31.6
full,paper,base,4,50+,0.0,0.0282345681994388,0.112687234620514,0.0844526664210752,0.0,0.0,31.6
OL_exact,paper,lag1,0,22-25,-0.15,-0.126272987231582,-0.184401262575631,-0.05812827534404899,-0.22669456738714197,-0.167440305216911,31.7
OL_exact,paper,lag1,0,26-30,0.0,-0.0096728226099176,-0.0610912622883216,-0.051418439678404,-0.0634554799108335,-0.049726214651675406,31.7
OL_exact,paper,lag1,0,50+,0.0,-0.0079110412412511,0.100887871059684,0.1087989123009351,0.0,0.0,31.7
OL_daioe,paper,lag1,0,22-25,-0.15,-0.126272987231582,-0.190326034654693,-0.06405304742311099,-0.23321198319526604,-0.17229343648912798,31.7
OL_daioe,paper,lag1,0,26-30,0.0,-0.0096728226099176,-0.0583424542148176,-0.0486696316049,-0.06591146779163741,-0.051137932883327596,31.7
OL_daioe,paper,lag1,0,50+,0.0,-0.0079110412412511,0.108208213994329,0.1161192552355801,0.0,0.0,31.7
fresh_stock,paper,lag1,0,22-25,-0.15,-0.126272987231582,-0.190326034654693,-0.06405304742311099,-0.23321198319526604,-0.17229343648912798,31.7
fresh_stock,paper,lag1,0,26-30,0.0,-0.0096728226099176,-0.0583424542148176,-0.0486696316049,-0.06591146779163741,-0.051137932883327596,31.7
fresh_stock,paper,lag1,0,50+,0.0,-0.0079110412412511,0.108208213994329,0.1161192552355801,0.0,0.0,31.7
entrant,paper,lag1,0,22-25,-0.15,-0.126272987231582,-0.190326034654693,-0.06405304742311099,-0.23321198319526604,-0.17229343648912798,31.7
entrant,paper,lag1,0,26-30,0.0,-0.0096728226099176,-0.0583424542148176,-0.0486696316049,-0.06591146779163741,-0.051137932883327596,31.7
entrant,paper,lag1,0,50+,0.0,-0.0079110412412511,0.108208213994329,0.1161192552355801,0.0,0.0,31.7
entrant_share,paper,lag1,0,22-25,-0.15,-0.126272987231582,-0.159075859625372,-0.032802872393789984,-0.1582333813973797,-0.12461451618865568,31.7
entrant_share,paper,lag1,0,26-30,0.0,-0.0096728226099176,-0.0574781446602229,-0.0478053220503053,-0.0558715847754382,-0.0399861014594803,31.7
entrant_share,paper,lag1,0,50+,0.0,-0.0079110412412511,0.0811139620839926,0.0890250033252437,0.0,0.0,31.7
expband,paper,lag1,0,22-25,-0.15,-0.126272987231582,-0.224208159296107,-0.09793517206452498,-0.3114133705453527,-0.21832536002115868,31.7
expband,paper,lag1,0,26-30,0.0,-0.0096728226099176,-0.0638677344005806,-0.054194911790663006,-0.07625542224662031,-0.059826487920866096,31.7
expband,paper,lag1,0,50+,0.0,-0.0079110412412511,0.128554059484091,0.1364651007253421,0.0,0.0,31.7
enrol,paper,lag1,0,22-25,-0.15,-0.126272987231582,-0.190326034654693,-0.06405304742311099,-0.234891576148965,-0.170572696094495,31.7
enrol,paper,lag1,0,26-30,0.0,-0.0096728226099176,-0.0583424542148176,-0.0486696316049,-0.0615416389649884,-0.051109532367173895,31.7
enrol,paper,lag1,0,50+,0.0,-0.0079110412412511,0.108208213994329,0.1161192552355801,0.0,0.0,31.7
full,paper,lag1,0,22-25,-0.15,-0.126272987231582,-0.159075859625372,-0.032802872393789984,-0.1627939295832977,-0.1234779523812777,31.7
full,paper,lag1,0,26-30,0.0,-0.0096728226099176,-0.0574781446602229,-0.0478053220503053,-0.051677215533730406,-0.041931742110189296,31.7
full,paper,lag1,0,50+,0.0,-0.0079110412412511,0.0811139620839926,0.0890250033252437,0.0,0.0,31.7
OL_exact,paper,lag1,1,22-25,-0.15,-0.129463143370144,-0.17474620542842,-0.04528306205827601,-0.2754613914379423,-0.2063661977447333,31.6
OL_exact,paper,lag1,1,26-30,0.0,0.0038619461617462,-0.0357905744302848,-0.039652520592031,-0.0705484748715424,-0.0542963075517254,31.6
OL_exact,paper,lag1,1,50+,0.0,0.0217072210589459,0.127002599979479,0.10529537892053309,0.0,0.0,31.6
OL_daioe,paper,lag1,1,22-25,-0.15,-0.129463143370144,-0.15893134148633,-0.029468198116186006,-0.27813223715156576,-0.21100281790380382,31.6
OL_daioe,paper,lag1,1,26-30,0.0,0.0038619461617462,-0.05368864836468,-0.0575505945264262,-0.0697102209948952,-0.048234487261552404,31.6
OL_daioe,paper,lag1,1,50+,0.0,0.0217072210589459,0.128087812768951,0.1063805917100051,0.0,0.0,31.6
fresh_stock,paper,lag1,1,22-25,-0.15,-0.129463143370144,-0.15893134148633,-0.029468198116186006,-0.27813223715156576,-0.21100281790380382,31.6
fresh_stock,paper,lag1,1,26-30,0.0,0.0038619461617462,-0.05368864836468,-0.0575505945264262,-0.0697102209948952,-0.048234487261552404,31.6
fresh_stock,paper,lag1,1,50+,0.0,0.0217072210589459,0.128087812768951,0.1063805917100051,0.0,0.0,31.6
entrant,paper,lag1,1,22-25,-0.15,-0.129463143370144,-0.15893134148633,-0.029468198116186006,-0.27813223715156576,-0.21100281790380382,31.6
entrant,paper,lag1,1,26-30,0.0,0.0038619461617462,-0.05368864836468,-0.0575505945264262,-0.0697102209948952,-0.048234487261552404,31.6
entrant,paper,lag1,1,50+,0.0,0.0217072210589459,0.128087812768951,0.1063805917100051,0.0,0.0,31.6
entrant_share,paper,lag1,1,22-25,-0.15,-0.129463143370144,-0.107642392754597,0.021820750615547002,-0.2022788856352161,-0.16409527867720808,31.6
entrant_share,paper,lag1,1,26-30,0.0,0.0038619461617462,-0.051710362622217,-0.0555723087839632,-0.0603052583958692,-0.0402209889558581,31.6
entrant_share,paper,lag1,1,50+,0.0,0.0217072210589459,0.106362319090235,0.0846550980312891,0.0,0.0,31.6
expband,paper,lag1,1,22-25,-0.15,-0.129463143370144,-0.213503701940595,-0.08404055857045101,-0.3645170799341686,-0.2652039214801616,31.6
expband,paper,lag1,1,26-30,0.0,0.0038619461617462,-0.057887269301413,-0.061749215463159195,-0.088655043092681,-0.0603550819834931,31.6
expband,paper,lag1,1,50+,0.0,0.0217072210589459,0.151968297623034,0.13026107656408809,0.0,0.0,31.6
enrol,paper,lag1,1,22-25,-0.15,-0.129463143370144,-0.15893134148633,-0.029468198116186006,-0.2649308755944908,-0.20793538042003282,31.6
enrol,paper,lag1,1,26-30,0.0,0.0038619461617462,-0.05368864836468,-0.0575505945264262,-0.06499184403818639,-0.0452836504643555,31.6
enrol,paper,lag1,1,50+,0.0,0.0217072210589459,0.128087812768951,0.1063805917100051,0.0,0.0,31.6
full,paper,lag1,1,22-25,-0.15,-0.129463143370144,-0.107642392754597,0.021820750615547002,-0.19273760358334407,-0.1618755744389111,31.6
full,paper,lag1,1,26-30,0.0,0.0038619461617462,-0.051710362622217,-0.0555723087839632,-0.0559538503427439,-0.037272256829003,31.6
full,paper,lag1,1,50+,0.0,0.0217072210589459,0.106362319090235,0.0846550980312891,0.0,0.0,31.6
OL_exact,paper,lag1,2,22-25,-0.15,-0.0928406228603888,-0.189314235468537,-0.09647361260814821,-0.23228864973047422,-0.1712077793314532,31.8
OL_exact,paper,lag1,2,26-30,0.0,0.0164078734342365,-0.0482902151856271,-0.0646980886198636,-0.0560115473558062,-0.04129727066947721,31.8
OL_exact,paper,lag1,2,50+,0.0,0.0001204416531352,0.113130899162404,0.1130104575092688,0.0,0.0,31.8
OL_daioe,paper,lag1,2,22-25,-0.15,-0.0928406228603888,-0.207629507914189,-0.1147888850538002,-0.320808522619505,-0.21949584315529902,31.8
OL_daioe,paper,lag1,2,26-30,0.0,0.0164078734342365,-0.050826102489465,-0.0672339759237015,-0.06574632141846284,-0.04459358608286854,31.8
OL_daioe,paper,lag1,2,50+,0.0,0.0001204416531352,0.153462965094406,0.15334252344127078,0.0,0.0,31.8
fresh_stock,paper,lag1,2,22-25,-0.15,-0.0928406228603888,-0.207629507914189,-0.1147888850538002,-0.320808522619505,-0.21949584315529902,31.8
fresh_stock,paper,lag1,2,26-30,0.0,0.0164078734342365,-0.050826102489465,-0.0672339759237015,-0.06574632141846284,-0.04459358608286854,31.8
fresh_stock,paper,lag1,2,50+,0.0,0.0001204416531352,0.153462965094406,0.15334252344127078,0.0,0.0,31.8
entrant,paper,lag1,2,22-25,-0.15,-0.0928406228603888,-0.207629507914189,-0.1147888850538002,-0.320808522619505,-0.21949584315529902,31.8
entrant,paper,lag1,2,26-30,0.0,0.0164078734342365,-0.050826102489465,-0.0672339759237015,-0.06574632141846284,-0.04459358608286854,31.8
entrant,paper,lag1,2,50+,0.0,0.0001204416531352,0.153462965094406,0.15334252344127078,0.0,0.0,31.8
entrant_share,paper,lag1,2,22-25,-0.15,-0.0928406228603888,-0.167874382082696,-0.0750337592223072,-0.16706451536985673,-0.1213680085490217,31.8
entrant_share,paper,lag1,2,26-30,0.0,0.0164078734342365,-0.0236049617467757,-0.0400128351810122,-0.0449143920345909,-0.0339417151118914,31.8
entrant_share,paper,lag1,2,50+,0.0,0.0001204416531352,0.0871761236826116,0.0870556820294764,0.0,0.0,31.8
expband,paper,lag1,2,22-25,-0.15,-0.0928406228603888,-0.203194929449567,-0.11035430658917819,-0.3265070239722233,-0.2267837322169513,31.8
expband,paper,lag1,2,26-30,0.0,0.0164078734342365,-0.0408491922220386,-0.0572570656562751,-0.0692062648220326,-0.0451992065511971,31.8
expband,paper,lag1,2,50+,0.0,0.0001204416531352,0.152462060184514,0.1523416185313788,0.0,0.0,31.8
enrol,paper,lag1,2,22-25,-0.15,-0.0928406228603888,-0.207629507914189,-0.1147888850538002,-0.297238276840047,-0.214332271249063,31.8
enrol,paper,lag1,2,26-30,0.0,0.0164078734342365,-0.050826102489465,-0.0672339759237015,-0.051130305357190646,-0.035759995601581544,31.8
enrol,paper,lag1,2,50+,0.0,0.0001204416531352,0.153462965094406,0.15334252344127078,0.0,0.0,31.8
full,paper,lag1,2,22-25,-0.15,-0.0928406228603888,-0.167874382082696,-0.0750337592223072,-0.1573411789878647,-0.12050036236319371,31.8
full,paper,lag1,2,26-30,0.0,0.0164078734342365,-0.0236049617467757,-0.0400128351810122,-0.033808615173973,-0.0277231446844076,31.8
full,paper,lag1,2,50+,0.0,0.0001204416531352,0.0871761236826116,0.0870556820294764,0.0,0.0,31.8
OL_exact,paper,lag1,3,22-25,-0.15,-0.147256923109903,-0.190514026598869,-0.043257103488966026,-0.2592313741170549,-0.2069567546354089,31.4
OL_exact,paper,lag1,3,26-30,0.0,0.0224805694631349,0.0243187812836857,0.0018382118205508002,-0.0727849189659035,-0.0487005376710933,31.4
OL_exact,paper,lag1,3,50+,0.0,0.0095746382426978,0.133609126645475,0.1240344884027772,0.0,0.0,31.4
OL_daioe,paper,lag1,3,22-25,-0.15,-0.147256923109903,-0.161388874226425,-0.014131951116522018,-0.2592268002679042,-0.2120102621706532,31.4
OL_daioe,paper,lag1,3,26-30,0.0,0.0224805694631349,0.0050005587306308,-0.0174800107325041,-0.07193322287272211,-0.0485611554730635,31.4
OL_daioe,paper,lag1,3,50+,0.0,0.0095746382426978,0.130005455639608,0.1204308173969102,0.0,0.0,31.4
fresh_stock,paper,lag1,3,22-25,-0.15,-0.147256923109903,-0.161388874226425,-0.014131951116522018,-0.2592268002679042,-0.2120102621706532,31.4
fresh_stock,paper,lag1,3,26-30,0.0,0.0224805694631349,0.0050005587306308,-0.0174800107325041,-0.07193322287272211,-0.0485611554730635,31.4
fresh_stock,paper,lag1,3,50+,0.0,0.0095746382426978,0.130005455639608,0.1204308173969102,0.0,0.0,31.4
entrant,paper,lag1,3,22-25,-0.15,-0.147256923109903,-0.161388874226425,-0.014131951116522018,-0.2592268002679042,-0.2120102621706532,31.4
entrant,paper,lag1,3,26-30,0.0,0.0224805694631349,0.0050005587306308,-0.0174800107325041,-0.07193322287272211,-0.0485611554730635,31.4
entrant,paper,lag1,3,50+,0.0,0.0095746382426978,0.130005455639608,0.1204308173969102,0.0,0.0,31.4
entrant_share,paper,lag1,3,22-25,-0.15,-0.147256923109903,-0.15275524692242,-0.005498323812517025,-0.20376191429697418,-0.15810980432844118,31.4
entrant_share,paper,lag1,3,26-30,0.0,0.0224805694631349,0.015915334486736,-0.006565234976398902,-0.052760350229688,-0.035806192100344796,31.4
entrant_share,paper,lag1,3,50+,0.0,0.0095746382426978,0.0994957515192978,0.0899211132766,0.0,0.0,31.4
expband,paper,lag1,3,22-25,-0.15,-0.147256923109903,-0.185585660038014,-0.03832873692811101,-0.3525399104709968,-0.2640782244745588,31.4
expband,paper,lag1,3,26-30,0.0,0.0224805694631349,-0.0022169282551032,-0.0246974977182381,-0.08786690295884,-0.060052752756153696,31.4
expband,paper,lag1,3,50+,0.0,0.0095746382426978,0.151608519765188,0.1420338815224902,0.0,0.0,31.4
enrol,paper,lag1,3,22-25,-0.15,-0.147256923109903,-0.161388874226425,-0.014131951116522018,-0.2578898704547302,-0.21361849465379218,31.4
enrol,paper,lag1,3,26-30,0.0,0.0224805694631349,0.0050005587306308,-0.0174800107325041,-0.0673493459442902,-0.046762872613940604,31.4
enrol,paper,lag1,3,50+,0.0,0.0095746382426978,0.130005455639608,0.1204308173969102,0.0,0.0,31.4
full,paper,lag1,3,22-25,-0.15,-0.147256923109903,-0.15275524692242,-0.005498323812517025,-0.2037963894105312,-0.15996382225421618,31.4
full,paper,lag1,3,26-30,0.0,0.0224805694631349,0.015915334486736,-0.006565234976398902,-0.0481903870023892,-0.0339925195490124,31.4
full,paper,lag1,3,50+,0.0,0.0095746382426978,0.0994957515192978,0.0899211132766,0.0,0.0,31.4
OL_exact,paper,lag1,4,22-25,-0.15,-0.0909629228028953,-0.226857616557237,-0.1358946937543417,-0.23858675417038933,-0.19643640683982933,31.5
OL_exact,paper,lag1,4,26-30,0.0,-0.0292325547951589,-0.0174699903734229,0.011762564421736,-0.072937562558359,-0.052780727716261897,31.5
OL_exact,paper,lag1,4,50+,0.0,0.0282345681994388,0.142286412706098,0.11405184450665919,0.0,0.0,31.5
OL_daioe,paper,lag1,4,22-25,-0.15,-0.0909629228028953,-0.226637472338612,-0.13567454953571673,-0.22308494633141351,-0.1854077164814095,31.5
OL_daioe,paper,lag1,4,26-30,0.0,-0.0292325547951589,-7.54860525607031e-05,0.0291570687425982,-0.0825464925357103,-0.056889962621714196,31.5
OL_daioe,paper,lag1,4,50+,0.0,0.0282345681994388,0.139689093648509,0.11145452544907021,0.0,0.0,31.5
fresh_stock,paper,lag1,4,22-25,-0.15,-0.0909629228028953,-0.226637472338612,-0.13567454953571673,-0.22308494633141351,-0.1854077164814095,31.5
fresh_stock,paper,lag1,4,26-30,0.0,-0.0292325547951589,-7.54860525607031e-05,0.0291570687425982,-0.0825464925357103,-0.056889962621714196,31.5
fresh_stock,paper,lag1,4,50+,0.0,0.0282345681994388,0.139689093648509,0.11145452544907021,0.0,0.0,31.5
entrant,paper,lag1,4,22-25,-0.15,-0.0909629228028953,-0.226637472338612,-0.13567454953571673,-0.22308494633141351,-0.1854077164814095,31.5
entrant,paper,lag1,4,26-30,0.0,-0.0292325547951589,-7.54860525607031e-05,0.0291570687425982,-0.0825464925357103,-0.056889962621714196,31.5
entrant,paper,lag1,4,50+,0.0,0.0282345681994388,0.139689093648509,0.11145452544907021,0.0,0.0,31.5
entrant_share,paper,lag1,4,22-25,-0.15,-0.0909629228028953,-0.195996756271909,-0.1050338334690137,-0.1623861044840402,-0.14795323368766622,31.5
entrant_share,paper,lag1,4,26-30,0.0,-0.0292325547951589,0.0030383399208486,0.032270894716007505,-0.0722765653660511,-0.0511250932153555,31.5
entrant_share,paper,lag1,4,50+,0.0,0.0282345681994388,0.112687234620504,0.0844526664210652,0.0,0.0,31.5
expband,paper,lag1,4,22-25,-0.15,-0.0909629228028953,-0.243844601363385,-0.15288167856048973,-0.3170553865247137,-0.25086742135728773,31.5
expband,paper,lag1,4,26-30,0.0,-0.0292325547951589,-0.0182771102804349,0.010955444514724001,-0.0928379292267676,-0.0652889021210749,31.5
expband,paper,lag1,4,50+,0.0,0.0282345681994388,0.165036002507379,0.13680143430794017,0.0,0.0,31.5
enrol,paper,lag1,4,22-25,-0.15,-0.0909629228028953,-0.226637472338612,-0.13567454953571673,-0.2063971269711225,-0.1826333627033985,31.5
enrol,paper,lag1,4,26-30,0.0,-0.0292325547951589,-7.54860525607031e-05,0.0291570687425982,-0.0775458256481747,-0.054758172698754395,31.5
enrol,paper,lag1,4,50+,0.0,0.0282345681994388,0.139689093648509,0.11145452544907021,0.0,0.0,31.5
full,paper,lag1,4,22-25,-0.15,-0.0909629228028953,-0.195996756271909,-0.1050338334690137,-0.1507125092318042,-0.1485643347103212,31.5
full,paper,lag1,4,26-30,0.0,-0.0292325547951589,0.0030383399208486,0.032270894716007505,-0.06862634575299431,-0.0513659686811382,31.5
full,paper,lag1,4,50+,0.0,0.0282345681994388,0.112687234620504,0.0844526664210652,0.0,0.0,31.5
OL_exact,paper,mobile,0,22-25,-0.15,-0.0741819071472398,-0.22907186350219,-0.1548899563549502,-0.3562846767520578,-0.25644119705403984,32.0
OL_exact,paper,mobile,0,26-30,0.0,-0.0181344132958748,-0.082753076002563,-0.0646186627066882,-0.0839551616739228,-0.0604087197864237,32.0
OL_exact,paper,mobile,0,50+,0.0,0.0102229888067954,0.104169741670798,0.0939467528640026,0.0,0.0,32.0
OL_daioe,paper,mobile,0,22-25,-0.15,-0.0741819071472398,-0.25097891949448,-0.17679701234724018,-0.3529880633920272,-0.25798470767568216,32.0
OL_daioe,paper,mobile,0,26-30,0.0,-0.0181344132958748,-0.0800300796352921,-0.0618956663394173,-0.09081257730456789,-0.0626904402384646,32.0
OL_daioe,paper,mobile,0,50+,0.0,0.0102229888067954,0.109822686115023,0.0995996973082276,0.0,0.0,32.0
fresh_stock,paper,mobile,0,22-25,-0.15,-0.0741819071472398,-0.25097891949448,-0.17679701234724018,-0.3529880633920272,-0.25798470767568216,32.0
fresh_stock,paper,mobile,0,26-30,0.0,-0.0181344132958748,-0.0800300796352921,-0.0618956663394173,-0.09081257730456789,-0.0626904402384646,32.0
fresh_stock,paper,mobile,0,50+,0.0,0.0102229888067954,0.109822686115023,0.0995996973082276,0.0,0.0,32.0
entrant,paper,mobile,0,22-25,-0.15,-0.0741819071472398,-0.25097891949448,-0.17679701234724018,-0.3529880633920272,-0.25798470767568216,32.0
entrant,paper,mobile,0,26-30,0.0,-0.0181344132958748,-0.0800300796352921,-0.0618956663394173,-0.09081257730456789,-0.0626904402384646,32.0
entrant,paper,mobile,0,50+,0.0,0.0102229888067954,0.109822686115023,0.0995996973082276,0.0,0.0,32.0
